"t" "Tt" "Vt" "dt" "Vdt"
2217 4.359 6.9537 1 -0.00189999999999912
2218 4.365 6.9518 1 -0.00190000000000001
2219 4.371 6.9499 1 -0.00190000000000001
2220 4.376 6.948 1 -0.00190000000000001
2221 4.382 6.9461 1 -0.00190000000000001
2222 4.388 6.9442 1 -0.00190000000000001
2223 4.394 6.9423 1 -0.00190000000000001
2224 4.399 6.9404 1 -0.00190000000000001
2225 4.405 6.9385 1 -0.00190000000000001
2226 4.41 6.9366 1 -0.00190000000000001
2227 4.416 6.9346 1 -0.00200000000000067
2228 4.421 6.9327 1 -0.00190000000000001
2229 4.426 6.9308 1 -0.00190000000000001
2230 4.431 6.9289 1 -0.00190000000000001
2231 4.437 6.927 1 -0.00190000000000001
2232 4.442 6.9251 1 -0.00190000000000001
2233 4.447 6.9231 1 -0.00199999999999978
2234 4.452 6.9212 1 -0.00190000000000001
2235 4.457 6.9193 1 -0.00190000000000001
2236 4.462 6.9174 1 -0.00190000000000001
2237 4.467 6.9154 1 -0.00199999999999978
2238 4.472 6.9135 1 -0.00190000000000001
2239 4.476 6.9116 1 -0.00190000000000001
2240 4.481 6.9096 1 -0.00199999999999978
2241 4.486 6.9077 1 -0.00190000000000001
2242 4.49 6.9057 1 -0.00199999999999978
2243 4.495 6.9038 1 -0.00190000000000001
2244 4.5 6.9018 1 -0.00200000000000067
2245 4.504 6.8999 1 -0.00190000000000001
2246 4.509 6.8979 1 -0.00199999999999978
2247 4.513 6.8959 1 -0.00199999999999978
2248 4.517 6.8939 1 -0.00199999999999978
2249 4.522 6.892 1 -0.00190000000000001
2250 4.526 6.89 1 -0.00200000000000067
2251 4.53 6.888 1 -0.00199999999999978
2252 4.535 6.8861 1 -0.00190000000000001
2253 4.539 6.8841 1 -0.00199999999999978
2254 4.543 6.8821 1 -0.00199999999999978
2255 4.547 6.8802 1 -0.00190000000000001
2256 4.551 6.8782 1 -0.00200000000000067
2257 4.555 6.8762 1 -0.00199999999999978
2258 4.559 6.8743 1 -0.00190000000000001
2259 4.563 6.8723 1 -0.00199999999999978
2260 4.567 6.8703 1 -0.00199999999999978
2261 4.571 6.8683 1 -0.00200000000000067
2262 4.574 6.8663 1 -0.00199999999999978
2263 4.578 6.8644 1 -0.00190000000000001
2264 4.582 6.8624 1 -0.00199999999999978
2265 4.586 6.8604 1 -0.00199999999999978
2266 4.589 6.8584 1 -0.00200000000000067
2267 4.593 6.8564 1 -0.00199999999999978
2268 4.596 6.8545 1 -0.00190000000000001
2269 4.6 6.8525 1 -0.00199999999999978
2270 4.604 6.8505 1 -0.00199999999999978
2271 4.607 6.8486 1 -0.00190000000000001
2272 4.61 6.8466 1 -0.00200000000000067
2273 4.614 6.8446 1 -0.00199999999999978
2274 4.617 6.8426 1 -0.00199999999999978
2275 4.621 6.8406 1 -0.00199999999999978
2276 4.624 6.8387 1 -0.00190000000000001
2277 4.627 6.8367 1 -0.00199999999999978
2278 4.63 6.8348 1 -0.00190000000000001
2279 4.634 6.8328 1 -0.00200000000000067
2280 4.637 6.8309 1 -0.00190000000000001
2281 4.64 6.8289 1 -0.00199999999999978
2282 4.643 6.8269 1 -0.00199999999999978
2283 4.646 6.825 1 -0.00190000000000001
2284 4.649 6.823 1 -0.00199999999999978
2285 4.652 6.8211 1 -0.00190000000000001
2286 4.655 6.8191 1 -0.00200000000000067
2287 4.658 6.8172 1 -0.00190000000000001
2288 4.661 6.8152 1 -0.00199999999999978
2289 4.664 6.8133 1 -0.00190000000000001
2290 4.667 6.8113 1 -0.00199999999999978
2291 4.67 6.8094 1 -0.00190000000000001
2292 4.673 6.8074 1 -0.00199999999999978
2293 4.675 6.8055 1 -0.00190000000000001
2294 4.678 6.8035 1 -0.00200000000000067
2295 4.681 6.8015 1 -0.00199999999999978
2296 4.684 6.7995 1 -0.00199999999999978
2297 4.686 6.7976 1 -0.00190000000000001
2298 4.689 6.7956 1 -0.00199999999999978
2299 4.692 6.7937 1 -0.00190000000000001
2300 4.694 6.7917 1 -0.00200000000000067
2301 4.697 6.7897 1 -0.00199999999999978
2302 4.699 6.7878 1 -0.00190000000000001
2303 4.702 6.7858 1 -0.00199999999999978
2304 4.704 6.7838 1 -0.00199999999999978
2305 4.707 6.7819 1 -0.00190000000000001
2306 4.709 6.7799 1 -0.00200000000000067
2307 4.712 6.7779 1 -0.00199999999999978
2308 4.714 6.776 1 -0.00190000000000001
2309 4.717 6.774 1 -0.00199999999999978
2310 4.719 6.772 1 -0.00199999999999978
2311 4.721 6.7701 1 -0.00190000000000001
2312 4.724 6.7681 1 -0.00200000000000067
2313 4.726 6.7661 1 -0.00199999999999978
2314 4.728 6.7641 1 -0.00199999999999978
2315 4.73 6.7622 1 -0.00190000000000001
2316 4.733 6.7602 1 -0.00199999999999978
2317 4.735 6.7582 1 -0.00199999999999978
2318 4.737 6.7562 1 -0.00200000000000067
2319 4.739 6.7543 1 -0.00190000000000001
2320 4.741 6.7523 1 -0.00199999999999978
2321 4.743 6.7503 1 -0.00199999999999978
2322 4.745 6.7483 1 -0.00199999999999978
2323 4.748 6.7463 1 -0.00200000000000067
2324 4.75 6.7443 1 -0.00199999999999978
2325 4.752 6.7423 1 -0.00199999999999978
2326 4.754 6.7403 1 -0.00199999999999978
2327 4.756 6.7383 1 -0.00200000000000067
2328 4.758 6.7363 1 -0.00199999999999978
2329 4.76 6.7344 1 -0.00190000000000001
2330 4.761 6.7324 1 -0.00199999999999978
2331 4.763 6.7304 1 -0.00199999999999978
2332 4.765 6.7284 1 -0.00200000000000067
2333 4.767 6.7264 1 -0.00199999999999978
2334 4.769 6.7244 1 -0.00199999999999978
2335 4.771 6.7224 1 -0.00199999999999978
2336 4.773 6.7203 1 -0.00210000000000043
2337 4.774 6.7183 1 -0.00199999999999978
2338 4.776 6.7163 1 -0.00199999999999978
2339 4.778 6.7143 1 -0.00200000000000067
2340 4.78 6.7123 1 -0.00199999999999978
2341 4.781 6.7103 1 -0.00199999999999978
2342 4.783 6.7082 1 -0.00210000000000043
2343 4.785 6.7062 1 -0.00199999999999978
2344 4.787 6.7042 1 -0.00199999999999978
2345 4.788 6.7022 1 -0.00199999999999978
2346 4.79 6.7002 1 -0.00200000000000067
2347 4.791 6.6981 1 -0.00209999999999955
2348 4.793 6.6961 1 -0.00199999999999978
2349 4.795 6.6941 1 -0.00200000000000067
2350 4.796 6.6921 1 -0.00199999999999978
2351 4.798 6.6901 1 -0.00199999999999978
2352 4.799 6.688 1 -0.00210000000000043
2353 4.801 6.686 1 -0.00199999999999978
2354 4.802 6.684 1 -0.00199999999999978
2355 4.804 6.682 1 -0.00199999999999978
2356 4.805 6.6799 1 -0.00210000000000043
2357 4.807 6.6779 1 -0.00199999999999978
2358 4.808 6.6759 1 -0.00199999999999978
2359 4.81 6.6739 1 -0.00200000000000067
2360 4.811 6.6719 1 -0.00199999999999978
2361 4.813 6.6698 1 -0.00209999999999955
2362 4.814 6.6678 1 -0.00200000000000067
2363 4.815 6.6658 1 -0.00199999999999978
2364 4.817 6.6637 1 -0.00209999999999955
2365 4.818 6.6617 1 -0.00200000000000067
2366 4.819 6.6597 1 -0.00199999999999978
2367 4.821 6.6576 1 -0.00209999999999955
2368 4.822 6.6556 1 -0.00200000000000067
2369 4.823 6.6535 1 -0.00209999999999955
2370 4.825 6.6515 1 -0.00199999999999978
2371 4.826 6.6495 1 -0.00200000000000067
2372 4.827 6.6475 1 -0.00199999999999978
2373 4.829 6.6454 1 -0.00209999999999955
2374 4.83 6.6434 1 -0.00200000000000067
2375 4.831 6.6414 1 -0.00199999999999978
2376 4.832 6.6393 1 -0.00209999999999955
2377 4.833 6.6373 1 -0.00200000000000067
2378 4.835 6.6353 1 -0.00199999999999978
2379 4.836 6.6332 1 -0.00209999999999955
2380 4.837 6.6312 1 -0.00200000000000067
2381 4.838 6.6291 1 -0.00209999999999955
2382 4.839 6.6271 1 -0.00199999999999978
2383 4.84 6.6251 1 -0.00200000000000067
2384 4.842 6.623 1 -0.00209999999999955
2385 4.843 6.621 1 -0.00199999999999978
2386 4.844 6.6189 1 -0.00210000000000043
2387 4.845 6.6169 1 -0.00199999999999978
2388 4.846 6.6148 1 -0.00210000000000043
2389 4.847 6.6128 1 -0.00199999999999978
2390 4.848 6.6107 1 -0.00210000000000043
2391 4.849 6.6087 1 -0.00199999999999978
2392 4.85 6.6066 1 -0.00209999999999955
2393 4.851 6.6045 1 -0.00210000000000043
2394 4.852 6.6025 1 -0.00199999999999978
2395 4.853 6.6004 1 -0.00210000000000043
2396 4.854 6.5984 1 -0.00199999999999978
2397 4.855 6.5964 1 -0.00199999999999978
2398 4.856 6.5943 1 -0.00210000000000043
2399 4.857 6.5923 1 -0.00199999999999978
2400 4.858 6.5902 1 -0.00209999999999955
2401 4.859 6.5882 1 -0.00200000000000067
2402 4.86 6.5861 1 -0.00209999999999955
2403 4.861 6.5841 1 -0.00199999999999978
2404 4.862 6.582 1 -0.00210000000000043
2405 4.863 6.5799 1 -0.00209999999999955
2406 4.864 6.5779 1 -0.00200000000000067
2407 4.865 6.5758 1 -0.00209999999999955
2408 4.865 6.5738 1 -0.00199999999999978
2409 4.866 6.5717 1 -0.00210000000000043
2410 4.867 6.5696 1 -0.00209999999999955
2411 4.868 6.5675 1 -0.00210000000000043
2412 4.869 6.5655 1 -0.00199999999999978
2413 4.87 6.5634 1 -0.00210000000000043
2414 4.871 6.5613 1 -0.00209999999999955
2415 4.871 6.5593 1 -0.00199999999999978
2416 4.872 6.5572 1 -0.00210000000000043
2417 4.873 6.5552 1 -0.00199999999999978
2418 4.874 6.5531 1 -0.00210000000000043
2419 4.875 6.551 1 -0.00209999999999955
2420 4.875 6.549 1 -0.00199999999999978
2421 4.876 6.5469 1 -0.00210000000000043
2422 4.877 6.5449 1 -0.00199999999999978
2423 4.878 6.5428 1 -0.00210000000000043
2424 4.878 6.5407 1 -0.00209999999999955
2425 4.879 6.5387 1 -0.00199999999999978
2426 4.88 6.5366 1 -0.00210000000000043
2427 4.881 6.5346 1 -0.00199999999999978
2428 4.881 6.5325 1 -0.00210000000000043
2429 4.882 6.5305 1 -0.00199999999999978
2430 4.883 6.5284 1 -0.00209999999999955
2431 4.884 6.5264 1 -0.00200000000000067
2432 4.884 6.5243 1 -0.00209999999999955
2433 4.885 6.5222 1 -0.00210000000000043
2434 4.886 6.5202 1 -0.00199999999999978
2435 4.886 6.5181 1 -0.00210000000000043
2436 4.887 6.516 1 -0.00209999999999955
2437 4.888 6.514 1 -0.00199999999999978
2438 4.888 6.5119 1 -0.00210000000000043
2439 4.889 6.5099 1 -0.00199999999999978
2440 4.89 6.5078 1 -0.00210000000000043
2441 4.89 6.5057 1 -0.00209999999999955
2442 4.891 6.5037 1 -0.00199999999999978
2443 4.891 6.5016 1 -0.00210000000000043
2444 4.892 6.4995 1 -0.00209999999999955
2445 4.893 6.4975 1 -0.00200000000000067
2446 4.893 6.4954 1 -0.00209999999999955
2447 4.894 6.4933 1 -0.00210000000000043
2448 4.894 6.4913 1 -0.00199999999999978
2449 4.895 6.4892 1 -0.00209999999999955
2450 4.896 6.4871 1 -0.00210000000000043
2451 4.896 6.4851 1 -0.00199999999999978
2452 4.897 6.483 1 -0.00210000000000043
2453 4.897 6.4809 1 -0.00209999999999955
2454 4.898 6.4788 1 -0.00210000000000043
2455 4.898 6.4768 1 -0.00199999999999978
2456 4.899 6.4747 1 -0.00209999999999955
2457 4.9 6.4727 1 -0.00200000000000067
2458 4.9 6.4706 1 -0.00209999999999955
2459 4.901 6.4686 1 -0.00199999999999978
2460 4.901 6.4665 1 -0.00210000000000043
2461 4.902 6.4644 1 -0.00209999999999955
2462 4.902 6.4624 1 -0.00200000000000067
2463 4.903 6.4603 1 -0.00209999999999955
2464 4.903 6.4583 1 -0.00199999999999978
2465 4.904 6.4562 1 -0.00210000000000043
2466 4.904 6.4541 1 -0.00209999999999955
2467 4.905 6.4521 1 -0.00200000000000067
2468 4.905 6.45 1 -0.00209999999999955
2469 4.906 6.4479 1 -0.00210000000000043
2470 4.906 6.4459 1 -0.00199999999999978
2471 4.907 6.4438 1 -0.00209999999999955
2472 4.907 6.4418 1 -0.00200000000000067
2473 4.908 6.4397 1 -0.00209999999999955
2474 4.908 6.4377 1 -0.00199999999999978
2475 4.908 6.4356 1 -0.00210000000000043
2476 4.909 6.4336 1 -0.00199999999999978
2477 4.909 6.4315 1 -0.00210000000000043
2478 4.91 6.4294 1 -0.00209999999999955
2479 4.91 6.4274 1 -0.00200000000000067
2480 4.911 6.4253 1 -0.00209999999999955
2481 4.911 6.4233 1 -0.00199999999999978
2482 4.911 6.4213 1 -0.00200000000000067
2483 4.912 6.4192 1 -0.00209999999999955
2484 4.912 6.4172 1 -0.00199999999999978
2485 4.913 6.4151 1 -0.00210000000000043
2486 4.913 6.4131 1 -0.00199999999999978
2487 4.914 6.411 1 -0.00210000000000043
2488 4.914 6.409 1 -0.00199999999999978
2489 4.914 6.4069 1 -0.00209999999999955
2490 4.915 6.4049 1 -0.00200000000000067
2491 4.915 6.4029 1 -0.00199999999999978
2492 4.915 6.4008 1 -0.00209999999999955
2493 4.916 6.3988 1 -0.00200000000000067
2494 4.916 6.3967 1 -0.00209999999999955
2495 4.917 6.3947 1 -0.00199999999999978
2496 4.917 6.3927 1 -0.00200000000000067
2497 4.917 6.3906 1 -0.00209999999999955
2498 4.918 6.3886 1 -0.00199999999999978
2499 4.918 6.3866 1 -0.00200000000000067
2500 4.918 6.3845 1 -0.00209999999999955
2501 4.919 6.3825 1 -0.00199999999999978
2502 4.919 6.3805 1 -0.00200000000000067
2503 4.919 6.3784 1 -0.00209999999999955
2504 4.92 6.3764 1 -0.00199999999999978
2505 4.92 6.3744 1 -0.00200000000000067
2506 4.92 6.3724 1 -0.00199999999999978
2507 4.921 6.3704 1 -0.00199999999999978
2508 4.921 6.3684 1 -0.00199999999999978
2509 4.921 6.3663 1 -0.00210000000000043
2510 4.922 6.3643 1 -0.00199999999999978
2511 4.922 6.3623 1 -0.00199999999999978
2512 4.922 6.3603 1 -0.00200000000000067
2513 4.923 6.3583 1 -0.00199999999999978
2514 4.923 6.3563 1 -0.00199999999999978
2515 4.923 6.3543 1 -0.00199999999999978
2516 4.924 6.3523 1 -0.00200000000000067
2517 4.924 6.3503 1 -0.00199999999999978
2518 4.924 6.3483 1 -0.00199999999999978
2519 4.924 6.3463 1 -0.00199999999999978
2520 4.925 6.3443 1 -0.00200000000000067
2521 4.925 6.3423 1 -0.00199999999999978
2522 4.925 6.3404 1 -0.00190000000000001
2523 4.926 6.3384 1 -0.00199999999999978
2524 4.926 6.3364 1 -0.00199999999999978
2525 4.926 6.3344 1 -0.00200000000000067
2526 4.926 6.3325 1 -0.00190000000000001
2527 4.927 6.3305 1 -0.00199999999999978
2528 4.927 6.3285 1 -0.00199999999999978
2529 4.927 6.3265 1 -0.00199999999999978
2530 4.928 6.3246 1 -0.00190000000000001
2531 4.928 6.3226 1 -0.00199999999999978
2532 4.928 6.3206 1 -0.00200000000000067
2533 4.928 6.3187 1 -0.00190000000000001
2534 4.929 6.3167 1 -0.00199999999999978
2535 4.929 6.3147 1 -0.00199999999999978
2536 4.929 6.3127 1 -0.00199999999999978
2537 4.929 6.3108 1 -0.00190000000000001
2538 4.93 6.3088 1 -0.00200000000000067
2539 4.93 6.3068 1 -0.00199999999999978
2540 4.93 6.3048 1 -0.00199999999999978
2541 4.93 6.3028 1 -0.00199999999999978
2542 4.93 6.3008 1 -0.00200000000000067
2543 4.931 6.2989 1 -0.00190000000000001
2544 4.931 6.2969 1 -0.00199999999999978
2545 4.931 6.2949 1 -0.00199999999999978
2546 4.931 6.2929 1 -0.00199999999999978
2547 4.932 6.2909 1 -0.00200000000000067
2548 4.932 6.289 1 -0.00190000000000001
2549 4.932 6.287 1 -0.00199999999999978
2550 4.932 6.285 1 -0.00199999999999978
2551 4.932 6.283 1 -0.00199999999999978
2552 4.933 6.2811 1 -0.00190000000000001
2553 4.933 6.2791 1 -0.00200000000000067
2554 4.933 6.2771 1 -0.00199999999999978
2555 4.933 6.2751 1 -0.00199999999999978
2556 4.933 6.2731 1 -0.00199999999999978
2557 4.934 6.2712 1 -0.00190000000000001
2558 4.934 6.2692 1 -0.00200000000000067
2559 4.934 6.2672 1 -0.00199999999999978
2560 4.934 6.2652 1 -0.00199999999999978
2561 4.934 6.2632 1 -0.00199999999999978
2562 4.935 6.2613 1 -0.00190000000000001
2563 4.935 6.2593 1 -0.00200000000000067
2564 4.935 6.2573 1 -0.00199999999999978
2565 4.935 6.2553 1 -0.00199999999999978
2566 4.935 6.2533 1 -0.00199999999999978
2567 4.936 6.2514 1 -0.00190000000000001
2568 4.936 6.2494 1 -0.00200000000000067
2569 4.936 6.2474 1 -0.00199999999999978
2570 4.936 6.2454 1 -0.00199999999999978
2571 4.936 6.2434 1 -0.00199999999999978
2572 4.936 6.2414 1 -0.00200000000000067
2573 4.937 6.2394 1 -0.00199999999999978
2574 4.937 6.2375 1 -0.00190000000000001
2575 4.937 6.2355 1 -0.00199999999999978
2576 4.937 6.2335 1 -0.00199999999999978
2577 4.937 6.2315 1 -0.00200000000000067
2578 4.937 6.2295 1 -0.00199999999999978
2579 4.938 6.2275 1 -0.00199999999999978
2580 4.938 6.2256 1 -0.00190000000000001
