"t" "Tt" "Vt" "dt" "Vdt"
2203 10.098 6.4015116927361 1 -0.0077011851183455
2204 10.112 6.39379696994864 1 -0.00771472278746277
2205 10.126 6.38606870157097 1 -0.0077282683776696
2206 10.139 6.37832784805264 1 -0.00774085351832632
2207 10.162 6.37056471178495 1 -0.00776313626769198
2208 10.191 6.36277344940481 1 -0.00779126238014261
2209 10.218 6.35495597009134 1 -0.00781747931347176
2210 10.24 6.34711710704919 1 -0.0078388630421431
2211 10.253 6.33926559897326 1 -0.00785150807593382
2212 10.261 6.33140630594332 1 -0.00785929302994237
2213 10.264 6.3235440928888 1 -0.00786221305452184
2214 10.268 6.31567798590238 1 -0.00786610698641965
2215 10.277 6.30780311520498 1 -0.00787487069739345
2216 10.291 6.29991460556169 1 -0.00788850964329413
2217 10.31 6.29200757325069 1 -0.00790703231100398
2218 10.339 6.28407224137154 1 -0.00793533187914264
2219 10.374 6.27610270957783 1 -0.00796953179371052
2220 10.404 6.26810382416826 1 -0.00799888540957561
2221 10.422 6.26008730913043 1 -0.00801651503782175
2222 10.431 6.25206197436822 1 -0.00802533476221168
2223 10.433 6.24403467922271 1 -0.00802729514551537
2224 10.43 6.23601032459153 1 -0.00802435463118023
2225 10.431 6.22798498982932 1 -0.00802533476221168
2226 10.439 6.21995181256396 1 -0.00803317726535813
2227 10.452 6.21190588571451 1 -0.0080459268494435
2228 10.471 6.20384131257179 1 -0.00806457314272446
2229 10.498 6.19575021696801 1 -0.00809109560378118
2230 10.529 6.18762863331775 1 -0.0081215836502615
2231 10.554 6.17948243424362 1 -0.00814619907412517
2232 10.571 6.17131948225357 1 -0.0081629519900499
2233 10.579 6.16314864249701 1 -0.00817083975656363
2234 10.579 6.15497780274044 1 -0.00817083975656363
2235 10.579 6.14680696298388 1 -0.00817083975656363
2236 10.585 6.13863020570506 1 -0.00817675727882428
2237 10.598 6.1304406221369 1 -0.0081895835681518
2238 10.617 6.12223228016781 1 -0.00820834196909281
2239 10.643 6.11399824516593 1 -0.00823403500188125
2240 10.673 6.10573453040946 1 -0.00826371475647036
2241 10.703 6.09744109952605 1 -0.00829343088340728
2242 10.724 6.08912684571224 1 -0.00831425381381123
2243 10.733 6.08080366232955 1 -0.00832318338269289
2244 10.736 6.07247750169645 1 -0.00832616063310088
2245 10.735 6.06415233352056 1 -0.00832516817588491
2246 10.738 6.05582418785179 1 -0.00832814566877449
2247 10.744 6.04749008610606 1 -0.00833410174572524
2248 10.755 6.03914506110725 1 -0.00834502499881751
2249 10.773 6.0307821511463 1 -0.00836290996094924
2250 10.79 6.02240233780914 1 -0.00837981333715554
2251 10.8 6.01401257585366 1 -0.00838976195548291
2252 10.807 6.00561584746073 1 -0.0083967283929276
2253 10.811 5.9972151373573 1 -0.00840071010342669
2254 10.813 5.98881243615615 1 -0.00840270120115871
2255 10.816 5.98040674800529 1 -0.00840568815085874
2256 10.82 5.97199707668903 1 -0.00840967131625181
2257 10.826 5.96358142941228 1 -0.00841564727675337
2258 10.832 5.95515980472013 1 -0.00842162469214802
2259 10.837 5.94673319773711 1 -0.00842660698302122
2260 10.841 5.93830260419395 1 -0.00843059354316633
2261 10.842 5.92987101390971 1 -0.00843159028423734
2262 10.844 5.92143743002209 1 -0.00843358388762017
2263 10.846 5.91300185236943 1 -0.00843557765265679
2264 10.849 5.90456328376612 1 -0.00843856860331638
2265 10.854 5.89611972943676 1 -0.00844355432935551
2266 10.861 5.88766919339357 1 -0.00845053604318657
2267 10.866 5.87921366919952 1 -0.0084555241940496
2268 10.871 5.87075315584427 1 -0.00846051335525555
2269 10.875 5.8622886504326 1 -0.00846450541166632
2270 10.878 5.85382115055428 1 -0.00846749987831963
2271 10.879 5.84535265243958 1 -0.00846849811469763
2272 10.878 5.83688515256126 1 -0.00846749987831963
2273 10.878 5.82841765268294 1 -0.00846749987831963
2274 10.881 5.81994715797425 1 -0.00847049470869532
2275 10.888 5.81146967391353 1 -0.00847748406071958
2276 10.897 5.80298320063328 1 -0.00848647328025365
2277 10.906 5.79448773485998 1 -0.00849546577329896
2278 10.914 5.78598427301139 1 -0.00850346184858264
2279 10.922 5.77747281250105 1 -0.0085114605103449
2280 10.928 5.76895535129701 1 -0.00851746120404329
2281 10.935 5.76043088744482 1 -0.00852446385218197
2282 10.939 5.75190242119032 1 -0.00852846625450532
2283 10.943 5.74336995188687 1 -0.0085324693034492
2284 10.948 5.73483247786293 1 -0.00853747402393701
2285 10.951 5.72629200052174 1 -0.00854047734119412
2286 10.957 5.71774551545486 1 -0.00854648506687994
2287 10.963 5.7091930212074 1 -0.00855249424745885
2288 10.965 5.70063852357644 1 -0.0085544976309615
2289 10.965 5.69208402594548 1 -0.0085544976309615
2290 10.963 5.68353153169802 1 -0.00855249424745885
2291 10.963 5.67497903745056 1 -0.00855249424745885
2292 10.965 5.6664245398196 1 -0.0085544976309615
2293 10.969 5.65786603493667 1 -0.00855850488293264
2294 10.974 5.64930252007946 1 -0.00856351485720364
2295 10.983 5.6407299847225 1 -0.00857253535695701
2296 10.993 5.63214742274874 1 -0.00858256197376406
2297 11 5.6235578397386 1 -0.00858958301014567
2298 11.004 5.61496424381856 1 -0.00859359592003717
2299 11.006 5.60636864120109 1 -0.00859560261746495
2300 11.006 5.59777303858363 1 -0.00859560261746495
2301 11.005 5.58917843933508 1 -0.00859459924854455
2302 11.004 5.58058484341505 1 -0.00859359592003717
2303 11.005 5.5719902441665 1 -0.00859459924854455
2304 11.007 5.5633936381397 1 -0.00859660602679924
2305 11.01 5.55479402164242 1 -0.00859961649728547
2306 11.013 5.54619139431092 1 -0.00860262733149497
2307 11.015 5.53758675955455 1 -0.00860463475637019
2308 11.017 5.52898011721165 1 -0.00860664234289921
2309 11.019 5.52037146712057 1 -0.00860865009108469
2310 11.021 5.51176080911964 1 -0.00861065800092398
2311 11.023 5.50314814304723 1 -0.00861266607241795
2312 11.027 5.49453146034685 1 -0.00861668270037175
2313 11.032 5.48590975595223 1 -0.0086217043946224
2314 11.036 5.47728403347476 1 -0.00862572247747018
2315 11.039 5.46865529701081 1 -0.00862873646394924
2316 11.041 5.46002455102047 1 -0.00863074599033808
2317 11.042 5.45139280020632 1 -0.00863175081415246
2318 11.041 5.44276205421598 1 -0.00863074599033808
2319 11.041 5.43413130822565 1 -0.00863074599033808
2320 11.042 5.42549955741149 1 -0.00863175081415246
2321 11.044 5.41686579682847 1 -0.0086337605830229
2322 11.046 5.40823002631492 1 -0.00863577051354891
2323 11.049 5.39959124060248 1 -0.00863878571244037
2324 11.052 5.39094943932743 1 -0.00864180127505509
2325 11.053 5.38230663278401 1 -0.00864280654342053
2326 11.054 5.37366282093181 1 -0.00864381185219987
2327 11.054 5.36501900907961 1 -0.00864381185219987
2328 11.054 5.35637519722741 1 -0.00864381185219987
2329 11.056 5.34772937463641 1 -0.00864582259100022
2330 11.058 5.33908154114495 1 -0.00864783349145437
2331 11.063 5.33042867969512 1 -0.00865286144983202
2332 11.068 5.32177078927657 1 -0.00865789041855258
2333 11.073 5.31310786887895 1 -0.00866292039761518
2334 11.076 5.30444193000893 1 -0.00866593887001788
2335 11.078 5.29577397862191 1 -0.00866795138702159
2336 11.079 5.28710502091577 1 -0.00866895770614473
2337 11.079 5.27843606320962 1 -0.00866895770614473
2338 11.078 5.2697681118226 1 -0.00866795138702159
2339 11.078 5.26110016043558 1 -0.00866795138702159
2340 11.077 5.25243321532727 1 -0.00866694510831323
2341 11.079 5.24376425762112 1 -0.00866895770614473
2342 11.082 5.23509228071513 1 -0.00867197690599397
2343 11.084 5.22641829080716 1 -0.00867398990796264
2344 11.089 5.21773926768704 1 -0.00867902312012347
2345 11.092 5.20905722415466 1 -0.00868204353238422
2346 11.096 5.20037115284013 1 -0.00868607131452492
2347 11.098 5.19168306739205 1 -0.00868808544807731
2348 11.1 5.18299296764877 1 -0.00869009974328439
2349 11.103 5.17429984615957 1 -0.00869312148919832
2350 11.105 5.16560470997103 1 -0.00869513618854345
2351 11.109 5.15690554389883 1 -0.0086991660721969
2352 11.109 5.14820637782663 1 -0.0086991660721969
2353 11.11 5.13950620418249 1 -0.00870017364414455
2354 11.11 5.13080603053835 1 -0.00870017364414455
2355 11.109 5.12210686446615 1 -0.0086991660721969
2356 11.109 5.11340769839395 1 -0.0086991660721969
2357 11.111 5.10470651713745 1 -0.0087011812565061
2358 11.113 5.09600332053498 1 -0.00870319660246999
2359 11.116 5.08729710061046 1 -0.00870621992451959
2360 11.121 5.07858584100758 1 -0.008711259602876
2361 11.127 5.06986853245702 1 -0.00871730855055564
2362 11.131 5.06114719046641 1 -0.00872134199061669
2363 11.136 5.05242080576641 1 -0.00872638470000187
2364 11.138 5.04369240369975 1 -0.00872840206665249
2365 11.139 5.03496299288916 1 -0.00872941081059775
2366 11.14 5.0262325732942 1 -0.00873041959495779
2367 11.139 5.0175031624836 1 -0.00872941081059775
2368 11.139 5.008773751673 1 -0.00872941081059775
2369 11.141 5.00004232325327 1 -0.00873142841973085
2370 11.143 4.99130887706275 1 -0.00873344619051775
2371 11.144 4.98257442192622 1 -0.00873445513653248
2372 11.145 4.97383895780326 1 -0.00873546412296022
2373 11.149 4.96509945733045 1 -0.00873950047280925
2374 11.152 4.95635692917091 1 -0.00874252815953991
2375 11.154 4.94761238235148 1 -0.00874454681942893
2376 11.157 4.93886480723912 1 -0.00874757511236623
2377 11.159 4.93011521306272 1 -0.00874959417639243
2378 11.161 4.92136359966065 1 -0.00875161340207331
2379 11.163 4.91260996687124 1 -0.00875363278940977
2380 11.166 4.90385330469772 1 -0.00875666217351689
2381 11.168 4.89509462273273 1 -0.00875868196499052
2382 11.171 4.88633291077743 1 -0.0087617119553034
2383 11.171 4.87757119882213 1 -0.0087617119553034
2384 11.174 4.86880645651279 1 -0.00876474230933955
2385 11.176 4.86003969376535 1 -0.00876676274743282
2386 11.177 4.85127192073826 1 -0.00876777302709986
2387 11.179 4.84250212703058 1 -0.00876979370767472
2388 11.181 4.83373031248068 1 -0.00877181454990517
2389 11.185 4.82495445576135 1 -0.00877585671933012
2390 11.187 4.81617657771482 1 -0.00877787804652463
2391 11.189 4.80739667817945 1 -0.00877989953537384
2392 11.191 4.79861475699357 1 -0.00878192118587862
2393 11.192 4.78983182492182 1 -0.0087829320717514
2394 11.195 4.78104585994996 1 -0.00878596497185224
2395 11.197 4.77225787284264 1 -0.00878798710732109
2396 11.198 4.76346887460697 1 -0.00878899823567636
2397 11.2 4.75467785399334 1 -0.00879102061362769
2398 11.202 4.7458848108401 1 -0.00879304315323459
2399 11.203 4.73709075635645 1 -0.00879405448365844
2400 11.205 4.7282946790907 1 -0.00879607726574694
2401 11.206 4.71949759037329 1 -0.00879708871741158
2402 11.208 4.71069847863131 1 -0.00879911174198256
2403 11.209 4.70189835531642 1 -0.00880012331488889
2404 11.21 4.69309722038821 1 -0.00880113492820911
2405 11.211 4.68429507380626 1 -0.00880214658194234
2406 11.211 4.67549292722432 1 -0.00880214658194234
2407 11.214 4.6666877454387 1 -0.00880518178562539
2408 11.216 4.65788053998188 1 -0.00880720545681601
2409 11.219 4.64907029871518 1 -0.00881024126670393
2410 11.221 4.64025803337315 1 -0.00881226534203172
2411 11.227 4.6314396948352 1 -0.008818338537945
2412 11.229 4.62261933157531 1 -0.00882036325989155
2413 11.232 4.61379593092939 1 -0.00882340064591602
2414 11.233 4.60497151774064 1 -0.00882441318875138
2415 11.234 4.59614609196864 1 -0.00882542577199974
2416 11.236 4.5873186409089 1 -0.00882745105973992
2417 11.234 4.5784932151369 1 -0.00882542577199974
2418 11.234 4.5696677893649 1 -0.00882542577199974
2419 11.235 4.56084135096924 1 -0.00882643839566288
2420 11.236 4.5520138999095 1 -0.00882745105973992
2421 11.236 4.54318644884976 1 -0.00882745105973992
2422 11.239 4.53435595955531 1 -0.00883048929445174
2423 11.241 4.52552344456898 1 -0.0088325149863282
2424 11.242 4.51668991667609 1 -0.00883352789288683
2425 11.245 4.50785334982105 1 -0.00883656685504608
2426 11.247 4.49901475678916 1 -0.00883859303188661
2427 11.251 4.49017211091863 1 -0.0088426458705344
2428 11.255 4.48132541156282 1 -0.00884669935580096
2429 11.257 4.47247668522191 1 -0.00884872634091582
2430 11.256 4.46362897239376 1 -0.00884771282815144
2431 11.256 4.45478125956561 1 -0.00884771282815144
2432 11.254 4.44593557364174 1 -0.00884568592386348
2433 11.252 4.43709191446051 1 -0.0088436591812302
2434 11.251 4.42824926858998 1 -0.0088426458705344
2435 11.25 4.41940763598973 1 -0.00884163260025161
2436 11.25 4.41056600338947 1 -0.00884163260025161
2437 11.252 4.40172234420824 1 -0.0088436591812302
2438 11.256 4.39287463138009 1 -0.00884771282815144
2439 11.261 4.38402185058398 1 -0.00885278079611229
2440 11.267 4.37516298689266 1 -0.00885886369131761
2441 11.27 4.36630108120816 1 -0.00886190568450562
2442 11.272 4.35743714732612 1 -0.00886393388203288
2443 11.272 4.34857321344409 1 -0.00886393388203288
2444 11.27 4.33971130775959 1 -0.00886190568450562
2445 11.27 4.33084940207508 1 -0.00886190568450562
2446 11.267 4.32199053838376 1 -0.00885886369131761
2447 11.264 4.31313471632191 1 -0.00885582206185287
2448 11.262 4.30428092181096 1 -0.00885379451094526
2449 11.261 4.29542814101485 1 -0.00885278079611229
2450 11.262 4.28657434650391 1 -0.00885379451094526
2451 11.264 4.27771852444205 1 -0.00885582206185287
2452 11.268 4.26885864679342 1 -0.00885987764863305
2453 11.27 4.25999674110892 1 -0.00886190568450562
2454 11.276 4.25112875034686 1 -0.00886799076205147
2455 11.279 4.24225771650045 1 -0.00887103384641019
2456 11.284 4.23338161003851 1 -0.00887610646194847
2457 11.29 4.22449941510426 1 -0.00888219493424725
2458 11.291 4.21561620528318 1 -0.00888320982107871
2459 11.292 4.20673198053486 1 -0.00888422474832318
2460 11.288 4.19785181525303 1 -0.008880165281826
2461 11.285 4.18897469414673 1 -0.00887712110629746
2462 11.282 4.18010061685224 1 -0.00887407729449219
2463 11.28 4.17122856856355 1 -0.00887204828869059
2464 11.276 4.1623605778015 1 -0.00886799076205147
2465 11.275 4.15349360132007 1 -0.00886697648142665
2466 11.278 4.14462358187553 1 -0.00887001944454369
2467 11.281 4.13575051910414 1 -0.008873062771384
2468 11.286 4.12687238331308 1 -0.00887813579106034
2469 11.29 4.11799018837884 1 -0.00888219493424725
2470 11.295 4.1091029186063 1 -0.00888726977253995
2471 11.298 4.10021260344582 1 -0.00889031516048089
2472 11.299 4.09132127307519 1 -0.00889133037062173
2473 11.3 4.08242892745402 1 -0.00889234562117647
2474 11.296 4.07354064259258 1 -0.00888828486144
2475 11.294 4.06465438786852 1 -0.00888625472405469
2476 11.289 4.05577320778069 1 -0.00888118008782968
2477 11.285 4.0468960866744 1 -0.00887712110629746
2478 11.281 4.03802302390301 1 -0.008873062771384
2479 11.278 4.02915300445847 1 -0.00887001944454369
2480 11.274 4.02028704221725 1 -0.00886596224121483
2481 11.273 4.01142209417584 1 -0.00886494804141691
2482 11.275 4.00255511769441 1 -0.00886697648142665
2483 11.279 3.993684083848 1 -0.00887103384641019
2484 11.284 3.98480797738605 1 -0.00887610646194847
2485 11.293 3.97592273767007 1 -0.00888523971598199
2486 11.299 3.96703140729945 1 -0.00889133037062173
2487 11.307 3.9581319537928 1 -0.0088994535066429
2488 11.308 3.9492314847123 1 -0.00890046908050746
2489 11.309 3.94033000001751 1 -0.00890148469478547
2490 11.305 3.93143257753736 1 -0.00889742248015546
2491 11.3 3.92254023191618 1 -0.00889234562117647
2492 11.294 3.91365397719213 1 -0.00888625472405424
2493 11.286 3.90477584140107 1 -0.00887813579105989
2494 11.277 3.89590683631797 1 -0.00886900508309063
2495 11.27 3.88704493063347 1 -0.00886190568450562
2496 11.268 3.87818505298484 1 -0.00885987764863305
2497 11.27 3.86932314730033 1 -0.00886190568450562
2498 11.275 3.8604561708189 1 -0.0088669764814262
2499 11.286 3.85157803502784 1 -0.00887813579105989
2500 11.298 3.84268771986736 1 -0.00889031516048089
2501 11.298 3.83379740470688 1 -0.00889031516048089
2502 11.298 3.8249070895464 1 -0.00889031516048089
2503 11.298 3.81601677438592 1 -0.00889031516048089
2504 11.298 3.80712645922544 1 -0.00889031516048089
2505 11.298 3.79823614406496 1 -0.00889031516048089
2506 11.298 3.78934582890448 1 -0.00889031516048089
2507 11.298 3.780455513744 1 -0.00889031516048089
2508 11.298 3.77156519858352 1 -0.00889031516048089
2509 11.298 3.76267488342304 1 -0.00889031516048089
2510 11.298 3.75378456826255 1 -0.00889031516048089
2511 11.298 3.74489425310207 1 -0.00889031516048089
2512 11.298 3.73600393794159 1 -0.00889031516048089
2513 11.298 3.72711362278111 1 -0.00889031516048089
2514 11.298 3.71822330762063 1 -0.00889031516048089
2515 11.298 3.70933299246015 1 -0.00889031516048089
2516 11.298 3.70044267729967 1 -0.00889031516048089
2517 11.298 3.69155236213919 1 -0.00889031516048089
2518 11.298 3.68266204697871 1 -0.00889031516048089
2519 11.298 3.67377173181823 1 -0.00889031516048089
2520 11.298 3.66488141665775 1 -0.00889031516048089
2521 11.298 3.65599110149727 1 -0.00889031516048089
2522 11.298 3.64710078633678 1 -0.00889031516048089
