"t" "Tt" "Vt" "dt" "Vdt"
2166 9.126 6.42278344368706 1 -0.00877764354395438
2167 9.157 6.41398134665241 1 -0.00880209703464097
2168 9.188 6.40515481410127 1 -0.00882653255114452
2169 9.219 6.39630386399459 1 -0.00885095010667669
2170 9.249 6.38742951122757 1 -0.00887435276702142
2171 9.284 6.3785267882649 1 -0.00890272296267192
2172 9.317 6.36959770985451 1 -0.00892907841038593
2173 9.348 6.36064428926344 1 -0.00895342059107573
2174 9.383 6.35166255659437 1 -0.00898173266907154
2175 9.422 6.34264854486801 1 -0.00901401172635818
2176 9.455 6.33360825949512 1 -0.00904028537288504
2177 9.484 6.32454570757745 1 -0.00906255191767702
2178 9.506 6.3154678841136 1 -0.00907782346384245
2179 9.522 6.30638078201323 1 -0.00908710210037089
2180 9.536 6.2972864019913 1 -0.00909438002193586
2181 9.55 6.28818474939733 1 -0.00910165259397022
2182 9.571 6.27906885094499 1 -0.0091158984523334
2183 9.597 6.26993373236842 1 -0.00913511857657667
2184 9.627 6.2607754200054 1 -0.00915831236301923
2185 9.667 6.25158396143001 1 -0.00919145857538783
2186 9.711 6.24235539321622 1 -0.00922856821378648
2187 9.752 6.23309273348319 1 -0.00926265973303142
2188 9.79 6.22379899813165 1 -0.00929373535154632
2189 9.819 6.21448318253003 1 -0.00931581560161643
2190 9.836 6.20515726627713 1 -0.00932591625290158
2191 9.849 6.19582524458695 1 -0.00933202169017822
2192 9.859 6.18649011278946 1 -0.0093351317974868
2193 9.871 6.17714987927587 1 -0.00934023351359237
2194 9.885 6.16780255390128 1 -0.00934732537459304
2195 9.9 6.15844714493104 1 -0.0093554089702419
2196 9.926 6.14907269188528 1 -0.00937445304576023
2197 9.96 6.13967123318272 1 -0.00940145870255282
2198 9.995 6.13024179172607 1 -0.00942944145664892
2199 10.026 6.12078837587332 1 -0.0094534158527555
2200 10.053 6.11131499103616 1 -0.00947338483715843
2201 10.072 6.10182962747186 1 -0.00948536356430463
2202 10.085 6.0923382756697 1 -0.00949135180215244
2203 10.098 6.08284094003127 1 -0.00949733563843314
2204 10.112 6.07333662800747 1 -0.00950431202380031
2205 10.126 6.06382534472619 1 -0.00951128328127648
2206 10.139 6.05430809225898 1 -0.00951725246721313
2207 10.162 6.04477490551921 1 -0.00953318673976788
2208 10.191 6.03521981453464 1 -0.00955509098457608
2209 10.218 6.02564482930048 1 -0.00957498523415179
2210 10.24 6.01605494917683 1 -0.00958988012365758
2211 10.253 6.0064591576387 1 -0.00959579153812751
2212 10.261 5.99686244376829 1 -0.00959671387040828
2213 10.264 5.98726979298064 1 -0.00959265078765092
2214 10.268 5.97768020534182 1 -0.00958958763882212
2215 10.277 5.96808869386321 1 -0.00959151147860737
2216 10.291 5.95849027522182 1 -0.00959841864139221
2217 10.31 5.94887996975756 1 -0.00961030546425778
2218 10.339 5.93924781673349 1 -0.00963215302406883
2219 10.374 5.92958785052383 1 -0.00965996620965726
2220 10.404 5.91990507630936 1 -0.00968277421447716
2221 10.422 5.91021147422377 1 -0.009693602085588
2222 10.431 5.9005160247527 1 -0.00969544947106549
2223 10.433 5.89082570788598 1 -0.00969031686672217
2224 10.43 5.88114550458805 1 -0.00968020329793529
2225 10.431 5.87147141963539 1 -0.00967408495265154
2226 10.439 5.8617964698989 1 -0.00967494973649607
2227 10.452 5.85211567127711 1 -0.00968079862178417
2228 10.471 5.84242304638467 1 -0.00969262489244382
2229 10.498 5.83271062833495 1 -0.00971241804971967
2230 10.529 5.82297444388696 1 -0.00973618444799484
2231 10.554 5.81322049219434 1 -0.00975395169261706
2232 10.571 5.803456761896 1 -0.00976373029833866
2233 10.579 5.79369223270633 1 -0.00976452918967485
2234 10.579 5.78393488079187 1 -0.00975735191445271
2235 10.579 5.77418470087709 1 -0.00975017991478211
2236 10.585 5.7644357060058 1 -0.00974899487129477
2237 10.598 5.75468091667501 1 -0.009754789330783
2238 10.617 5.74491435545937 1 -0.00976656121564723
2239 10.643 5.73512905237968 1 -0.00978530307968573
2240 10.673 5.72532103342222 1 -0.00980801895746186
2241 10.703 5.71549031528396 1 -0.00983071813826175
2242 10.724 5.70564588717636 1 -0.00984442810759578
2243 10.733 5.69579972254576 1 -0.0098461646305994
2244 10.736 5.68595780435307 1 -0.00984191819268787
2245 10.735 5.67612411726669 1 -0.00983368708638555
2246 10.738 5.66629466744678 1 -0.00982944981991096
2247 10.744 5.65646646093654 1 -0.00982820651023264
2248 10.755 5.64663451208502 1 -0.00983194885152106
2249 10.773 5.63679184501104 1 -0.00984266707398351
2250 10.79 5.62693946454029 1 -0.0098523804707531
2251 10.8 5.61708435644438 1 -0.00985510809590551
2252 10.807 5.60722951357048 1 -0.00985484287390204
2253 10.811 5.59737792656589 1 -0.00985158700459188
2254 10.813 5.58753158693226 1 -0.0098463396336248
2255 10.816 5.57768949386518 1 -0.00984209306708017
2256 10.82 5.56785064729585 1 -0.00983884656932954
2257 10.826 5.55801305094315 1 -0.00983759635270687
2258 10.832 5.54817670388811 1 -0.009836347055038
2259 10.837 5.53834260215988 1 -0.00983410172822818
2260 10.841 5.52851174105548 1 -0.00983086110439579
2261 10.842 5.5186871090352 1 -0.00982463202028239
2262 10.844 5.50886770457302 1 -0.00981940446218488
2263 10.846 5.49905352382649 1 -0.00981418074652751
2264 10.849 5.48924356600858 1 -0.00980995781790472
2265 10.854 5.47943583412046 1 -0.00980773188812023
2266 10.861 5.46962833263115 1 -0.00980750148930998
2267 10.866 5.45982305526614 1 -0.00980527736501458
2268 10.871 5.45002000039061 1 -0.00980305487552879
2269 10.875 5.44022016331838 1 -0.00979983707223386
2270 10.878 5.43042453863166 1 -0.00979562468672057
2271 10.879 5.42063511712903 1 -0.00978942150262352
2272 10.878 5.41085388814578 1 -0.0097812289832504
2273 10.878 5.40107984871269 1 -0.00977403943308808
2274 10.881 5.39131000270294 1 -0.00976984600975417
2275 10.888 5.38154035924453 1 -0.00976964345840692
2276 10.897 5.37176892429375 1 -0.00977143495077915
2277 10.906 5.36199569916741 1 -0.0097732251263416
2278 10.914 5.35222168212877 1 -0.00977401703864267
2279 10.922 5.34244687375991 1 -0.00977480836886002
2280 10.928 5.33267326853732 1 -0.00977360522258497
2281 10.935 5.32289986862924 1 -0.00977339990808446
2282 10.939 5.313129664727 1 -0.00977020390224226
2283 10.943 5.30336265448142 1 -0.00976701024557691
2284 10.948 5.29359783859764 1 -0.00976481588378153
2285 10.951 5.28383720935756 1 -0.00976062924008403
2286 10.957 5.27407777284158 1 -0.00975943651597166
2287 10.963 5.26431952817303 1 -0.00975824466855357
2288 10.965 5.25456646226552 1 -0.00975306590751401
2289 10.965 5.24482056520731 1 -0.0097458970582105
2290 10.963 5.23508382562388 1 -0.00973673958342935
2291 10.963 5.22535424288932 1 -0.00972958273455404
2292 10.965 5.21562981784827 1 -0.00972442504105153
2293 10.969 5.2059085528148 1 -0.00972126503347326
2294 10.974 5.19618944851877 1 -0.00971910429603096
2295 10.983 5.18646851558229 1 -0.0097209329364798
2296 10.993 5.17674475840206 1 -0.00972375718023066
2297 11 5.16702116989625 1 -0.00972358850580868
2298 11.004 5.15730074078313 1 -0.00972042911311366
2299 11.006 5.14758546263529 1 -0.00971527814784778
2300 11.006 5.1378773255614 1 -0.00970813707388807
2301 11.005 5.12817732125995 1 -0.00970000430145213
2302 11.004 5.11848544375305 1 -0.00969187750689304
2303 11.005 5.1087996931724 1 -0.00968575058065202
2304 11.007 5.09911906806706 1 -0.00968062510533763
2305 11.01 5.08944256772222 1 -0.00967650034484713
2306 11.013 5.07977018910601 1 -0.00967237861620251
2307 11.015 5.07010292613626 1 -0.00966726296975562
2308 11.017 5.06044077505277 1 -0.00966215108349022
2309 11.019 5.05078373209812 1 -0.0096570429546432
2310 11.021 5.04113179351767 1 -0.00965193858045144
2311 11.023 5.03148495555952 1 -0.00964683795815624
2312 11.027 5.02184122057968 1 -0.00964373497983573
2313 11.032 5.01219958934995 1 -0.00964163122973183
2314 11.036 5.00256105727141 1 -0.00963853207854104
2315 11.039 4.99292661901349 1 -0.0096344382579181
2316 11.041 4.98329726851451 1 -0.00962935049898039
2317 11.042 4.9736739989822 1 -0.00962326953230797
2318 11.041 4.96405879984168 1 -0.00961519914052467
2319 11.041 4.95445066821349 1 -0.00960813162818397
2320 11.042 4.94484860195536 1 -0.0096020662581342
2321 11.044 4.9352515996616 1 -0.0095970022937637
2322 11.046 4.92565965761001 1 -0.00959194205158731
2323 11.049 4.91607177513372 1 -0.0095878824762865
2324 11.052 4.9064879492488 1 -0.00958382588491702
2325 11.053 4.89691017086835 1 -0.00957777838045004
2326 11.054 4.88733843554724 1 -0.00957173532111355
2327 11.054 4.87777373579102 1 -0.00956469975622198
2328 11.054 4.8682160664283 1 -0.00955766936271907
2329 11.056 4.85866342839666 1 -0.00955263803164197
2330 11.058 4.84911581799789 1 -0.00954761039877106
2331 11.063 4.83957024069424 1 -0.00954557730364325
2332 11.068 4.83002669499133 1 -0.00954354570291294
2333 11.073 4.82048517939585 1 -0.00954151559548055
2334 11.076 4.81094768631044 1 -0.0095374930854133
2335 11.078 4.80141520972582 1 -0.00953247658461454
2336 11.079 4.79188874290212 1 -0.00952646682370428
2337 11.079 4.78236927836935 1 -0.00951946453276342
2338 11.078 4.77285780792802 1 -0.00951147044133638
2339 11.078 4.76335332875475 1 -0.00950447917326791
2340 11.077 4.75385683265814 1 -0.00949649609661218
2341 11.079 4.74436532292808 1 -0.0094915097300543
2342 11.082 4.73487779895201 1 -0.00948752397607144
2343 11.084 4.72539525474767 1 -0.00948254420434047
2344 11.089 4.7159146958125 1 -0.00948055893517274
2345 11.092 4.70643811458209 1 -0.00947658123041251
2346 11.096 4.69696451118526 1 -0.0094736033968239
2347 11.098 4.68749587732805 1 -0.00946863385721297
2348 11.1 4.67803220935766 1 -0.00946366797038856
2349 11.103 4.66857250667657 1 -0.00945970268108631
2350 11.105 4.65911776331758 1 -0.00945474335899377
2351 11.109 4.64966598174057 1 -0.00945178157701587
2352 11.109 4.64022114755819 1 -0.0094448341823794
2353 11.11 4.63078225871644 1 -0.00943888884174271
2354 11.11 4.62135030779272 1 -0.00943195092372395
2355 11.109 4.61192628663482 1 -0.00942402115790308
2356 11.109 4.60250919246666 1 -0.0094170941681595
2357 11.111 4.59309702630182 1 -0.00941216616483498
2358 11.113 4.58368978451805 1 -0.00940724178376762
2359 11.116 4.57428646654834 1 -0.0094033179697135
2360 11.121 4.5648850756137 1 -0.00940139093463799
2361 11.127 4.55548461335028 1 -0.00940046226341984
2362 11.131 4.54608707297031 1 -0.00939754037997087
2363 11.136 4.53669145537868 1 -0.00939561759162899
2364 11.138 4.52730075000433 1 -0.00939070537434983
2365 11.139 4.51791595018403 1 -0.00938479982030671
2366 11.14 4.50853705157697 1 -0.00937889860705532
2367 11.139 4.4991660437404 1 -0.00937100783656764
2368 11.139 4.48980192392691 1 -0.00936411981349572
2369 11.141 4.48044269317871 1 -0.0093592307482
2370 11.143 4.47108834790217 1 -0.00935434527654166
2371 11.144 4.46173988145371 1 -0.00934846644845955
2372 11.145 4.45239728951218 1 -0.00934259194152443
2373 11.149 4.44305757691737 1 -0.00933971259481492
2374 11.152 4.43372173850026 1 -0.00933583841710917
2375 11.154 4.42439076836061 1 -0.00933097013964357
2376 11.157 4.41506366597266 1 -0.0093271023879522
2377 11.159 4.40574142544088 1 -0.00932224053177766
2378 11.161 4.39642404319164 1 -0.00931738224923961
2379 11.163 4.38711151565393 1 -0.00931252753771172
2380 11.166 4.37780284231195 1 -0.00930867334198648
2381 11.168 4.36849901728013 1 -0.00930382503181448
2382 11.171 4.35919904004739 1 -0.00929997723274045
2383 11.171 4.34990589862771 1 -0.00929314141967996
2384 11.174 4.34061659715427 1 -0.00928930147343987
2385 11.176 4.33133212975199 1 -0.00928446740227784
2386 11.177 4.32205348981508 1 -0.00927863993691069
2387 11.179 4.31277967611273 1 -0.00927381370235647
2388 11.181 4.30351068509747 1 -0.00926899101525525
2389 11.185 4.29424451932963 1 -0.00926616576783701
2390 11.187 4.2849831706274 1 -0.00926134870223905
2391 11.189 4.27572663545004 1 -0.00925653517735459
2392 11.191 4.26647491025946 1 -0.00925172519058215
2393 11.192 4.25722898846756 1 -0.00924592179190231
2394 11.195 4.24798687191379 1 -0.0092421165537635
2395 11.197 4.2387495547486 1 -0.00923731716519072
2396 11.198 4.22951803039168 1 -0.00923152435692032
2397 11.2 4.22029129763769 1 -0.00922673275398811
2398 11.202 4.21106935296464 1 -0.00922194467305282
2399 11.203 4.20185318980053 1 -0.00921616316411011
2400 11.205 4.19264180694833 1 -0.00921138285219936
2401 11.206 4.18343619784176 1 -0.00920560910656842
2402 11.208 4.1742353612895 1 -0.00920083655226378
2403 11.209 4.16504029073096 1 -0.00919507055853774
2404 11.21 4.15585098192794 1 -0.00918930880302238
2405 11.211 4.14666743064534 1 -0.00918355128260018
2406 11.211 4.1374906295986 1 -0.00917680104674279
2407 11.214 4.12831758298379 1 -0.00917304661480145
2408 11.216 4.11914928498871 1 -0.00916829799508356
2409 11.219 4.10998473517552 1 -0.00916454981318715
2410 11.221 4.1008249277366 1 -0.00915980743891964
2411 11.227 4.09166587139647 1 -0.00915905634013736
2412 11.229 4.0825115533927 1 -0.00915431800376698
2413 11.232 4.07336097329504 1 -0.00915058009766057
2414 11.233 4.06421612225083 1 -0.00914485104421026
2415 11.234 4.05507699604901 1 -0.00913912620181812
2416 11.236 4.0459425935342 1 -0.00913440251480679
2417 11.234 4.036816899024 1 -0.00912569451019962
2418 11.234 4.02769791222288 1 -0.00911898680112078
2419 11.235 4.01858463125302 1 -0.00911328096986441
2420 11.236 4.00947705192042 1 -0.00910757933259632
2421 11.236 4.00037616698161 1 -0.00910088493881567
2422 11.239 3.9912789806737 1 -0.00909718630790657
2423 11.241 3.9821864872255 1 -0.00909249344820395
2424 11.242 3.97309968013499 1 -0.00908680709050191
2425 11.245 3.96401656132768 1 -0.00908311880731016
2426 11.247 3.95493812503997 1 -0.00907843628771943
2427 11.251 3.94586237393518 1 -0.00907575110478254
2428 11.255 3.93678930603963 1 -0.00907306789555085
2429 11.257 3.9277209132759 1 -0.00906839276373672
2430 11.256 3.91866018304984 1 -0.00906073022605547
2431 11.256 3.90960611278181 1 -0.00905407026802951
2432 11.254 3.90056069147134 1 -0.0090454213104727
2433 11.252 3.89152391276113 1 -0.00903677871020658
2434 11.251 3.88249477335116 1 -0.00902913940997596
2435 11.25 3.87347326762625 1 -0.00902150572490212
2436 11.25 3.86445839302798 1 -0.00901487459827521
2437 11.252 3.85544815078738 1 -0.00901024224059821
2438 11.256 3.84644054360467 1 -0.00900760718270455
2439 11.261 3.83743457259558 1 -0.00900597100909017
2440 11.267 3.82842923961005 1 -0.00900533298553929
2441 11.27 3.81942753502134 1 -0.00900170458870431
2442 11.272 3.81043045310989 1 -0.00899708191145088
2443 11.272 3.8014399843727 1 -0.00899046873719334
2444 11.27 3.79245811784368 1 -0.00898186652901733
2445 11.27 3.78348285330507 1 -0.0089752645386052
2446 11.267 3.77451717674644 1 -0.00896567655863612
2447 11.264 3.76556108112027 1 -0.00895609562617183
2448 11.262 3.75661356243682 1 -0.00894751868345134
2449 11.261 3.74767361744431 1 -0.00893994499250583
2450 11.262 3.73873924668098 1 -0.00893437076332804
2451 11.264 3.72980944910216 1 -0.00892979757882451
2452 11.268 3.72088222745155 1 -0.00892722165060977
2453 11.27 3.71195957373059 1 -0.00892265372095746
2454 11.276 3.70303749679202 1 -0.00892207693856806
2455 11.279 3.69411898705414 1 -0.00891850973787989
2456 11.284 3.68520204800009 1 -0.00891693905404667
2457 11.29 3.67628568152795 1 -0.00891636647214034
2458 11.291 3.66737487195394 1 -0.00891080957401114
2459 11.292 3.65846961519354 1 -0.00890525676039866
2460 11.288 3.64957489190233 1 -0.0088947232912111
2461 11.285 3.64068969739042 1 -0.00888519451191483
2462 11.282 3.63181402465381 1 -0.00887567273660927
2463 11.28 3.62294686974625 1 -0.00886715490756407
2464 11.276 3.61409022030166 1 -0.00885664944458942
2465 11.275 3.6052410777559 1 -0.00884914254575664
2466 11.278 3.59639544880147 1 -0.00884562895443342
2467 11.281 3.58755333085574 1 -0.00884211794572476
2468 11.286 3.57871272744317 1 -0.00884060341256765
2469 11.29 3.56987463439795 1 -0.00883809304522831
2470 11.295 3.56103805292743 1 -0.00883658147051625
2471 11.298 3.5522049758154 1 -0.00883307711202885
2472 11.299 3.54337739438087 1 -0.00882758143453266
2473 11.3 3.53455530458431 1 -0.00882208979655452
2474 11.296 3.52574368712628 1 -0.0088116174580346
2475 11.294 3.51694054041439 1 -0.00880314671189097
2476 11.289 3.5081488490646 1 -0.00879169134979163
2477 11.285 3.49936760770939 1 -0.00878124135520775
2478 11.281 3.49059680866765 1 -0.0087707990417405
2479 11.278 3.48183544731649 1 -0.00876136135116212
2480 11.274 3.47308451366628 1 -0.00875093365020296
2481 11.273 3.46434100921005 1 -0.00874350445622785
2482 11.275 3.45560193764483 1 -0.00873907156522868
2483 11.279 3.44686530181743 1 -0.0087366358273977
2484 11.284 3.43813010299009 1 -0.00873519882733831
2485 11.293 3.42939235231689 1 -0.00873775067319738
2486 11.299 3.42065504251579 1 -0.00873730980110521
2487 11.307 3.41191617936788 1 -0.00873886314790573
2488 11.308 3.40318274264687 1 -0.00873343672101434
2489 11.309 3.39445472836413 1 -0.0087280142827395
2490 11.305 3.38573711727107 1 -0.0087176110930578
2491 11.3 3.3770308986684 1 -0.00870621860267162
2492 11.294 3.36833706112965 1 -0.00869383753875175
2493 11.286 3.35965758944913 1 -0.00867947168051675
2494 11.277 3.35099347001485 1 -0.00866411943427847
2495 11.27 3.34234269764753 1 -0.00865077236732237
2496 11.268 3.33370027779951 1 -0.00864241984802394
2497 11.27 3.32506221654171 1 -0.00863806125779654
2498 11.275 3.31642551982817 1 -0.00863669671354161
2499 11.286 3.30778420497138 1 -0.00864131485678366
2500 11.298 3.29913727841844 1 -0.00864692655294519
2501 11.298 3.29049670766315 1 -0.00864057075529301
2502 11.298 3.28186248803377 1 -0.0086342196293776
2503 11.298 3.273234614862 1 -0.00862787317176528
2504 11.298 3.26461308348298 1 -0.00862153137902411
2505 11.298 3.25599788923525 1 -0.00861519424772572
2506 11.298 3.24738902746081 1 -0.00860886177444309
2507 11.298 3.23878649350506 1 -0.00860253395575317
2508 11.298 3.23019028271682 1 -0.00859621078823469
2509 11.298 3.22160039044835 1 -0.00858989226846818
2510 11.298 3.21301681205532 1 -0.00858357839303769
2511 11.298 3.20443954289679 1 -0.00857726915852997
2512 11.298 3.19586857833525 1 -0.00857096456153306
2513 11.298 3.18730391373661 1 -0.00856466459863858
2514 11.298 3.17874554447017 1 -0.00855836926643994
2515 11.298 3.17019346590864 1 -0.00855207856153406
2516 11.298 3.16164767342812 1 -0.00854579248051923
2517 11.298 3.15310816240812 1 -0.00853951101999684
2518 11.298 3.14457492823155 1 -0.00853323417657093
2519 11.298 3.13604796628471 1 -0.00852696194684732
2520 11.298 3.12752727195727 1 -0.00852069432743496
2521 11.298 3.11901284064233 1 -0.00851443131494545
2522 11.298 3.11050466773633 1 -0.00850817290599171
